ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2014-03-01,6690.431083888629,5948.830823771095,7356.987133846981,6690.431083888629,6690.431083888629,-39.84137713220758,-39.84137713220758,-39.84137713220758,-1.4743906940681828,-1.4743906940681828,-1.4743906940681828,-38.3669864381394,-38.3669864381394,-38.3669864381394,0.0,0.0,0.0,6650.589706756421
2014-03-02,6695.365809801566,5905.0988394380465,7393.320529648405,6695.365809801566,6695.365809801566,-52.60119292771399,-52.60119292771399,-52.60119292771399,-3.9265501381400725,-3.9265501381400725,-3.9265501381400725,-48.674642789573916,-48.674642789573916,-48.674642789573916,0.0,0.0,0.0,6642.764616873852
2014-03-03,6700.300535714502,5882.137498346156,7329.219790790931,6700.300535714502,6700.300535714502,-66.01302778406328,-66.01302778406328,-66.01302778406328,-6.823813586031859,-6.823813586031859,-6.823813586031859,-59.18921419803142,-59.18921419803142,-59.18921419803142,0.0,0.0,0.0,6634.287507930439
2014-03-04,6705.235261627441,5918.557975938516,7352.212605634124,6705.235261627441,6705.235261627441,-67.66966840043402,-67.66966840043402,-67.66966840043402,2.1662857769825337,2.1662857769825337,2.1662857769825337,-69.83595417741655,-69.83595417741655,-69.83595417741655,0.0,0.0,0.0,6637.565593227007
2014-03-05,6710.169987540377,5873.969591273896,7388.233792911709,6710.169987540377,6710.169987540377,-75.18850756393762,-75.18850756393762,-75.18850756393762,5.349178819301509,5.349178819301509,5.349178819301509,-80.53768638323912,-80.53768638323912,-80.53768638323912,0.0,0.0,0.0,6634.98147997644
2014-03-06,6715.104713453314,5887.240204449266,7332.217779664015,6715.104713453314,6715.104713453314,-89.35517470064,-89.35517470064,-89.35517470064,1.860606967757474,1.860606967757474,1.860606967757474,-91.21578166839747,-91.21578166839747,-91.21578166839747,0.0,0.0,0.0,6625.749538752673
2014-03-07,6720.039439366253,5907.136321613276,7325.518721302858,6720.039439366253,6720.039439366253,-98.94238219665918,-98.94238219665918,-98.94238219665918,2.8486828541849123,2.8486828541849123,2.8486828541849123,-101.7910650508441,-101.7910650508441,-101.7910650508441,0.0,0.0,0.0,6621.097057169593
2014-03-08,6724.974165279189,5924.46267958391,7314.979264685429,6724.974165279189,6724.974165279189,-113.65903271068593,-113.65903271068593,-113.65903271068593,-1.4743906940699731,-1.4743906940699731,-1.4743906940699731,-112.18464201661595,-112.18464201661595,-112.18464201661595,0.0,0.0,0.0,6611.315132568503
2014-03-09,6729.908891192125,5844.7872395889735,7316.929486941569,6729.908891192125,6729.908891192125,-126.24518865522295,-126.24518865522295,-126.24518865522295,-3.926550138144351,-3.926550138144351,-3.926550138144351,-122.31863851707855,-122.31863851707855,-122.31863851707855,0.0,0.0,0.0,6603.663702536903
2014-03-10,6734.843617105064,5914.559074058625,7292.217888805279,6734.843617105064,6734.843617105064,-138.9406674285367,-138.9406674285367,-138.9406674285367,-6.823813586036249,-6.823813586036249,-6.823813586036249,-132.11685384250043,-132.11685384250043,-132.11685384250043,0.0,0.0,0.0,6595.902949676528
2014-03-11,6739.778343018001,5843.334927550686,7292.913163751176,6739.778343018001,6739.778343018001,-139.33904429220712,-139.33904429220712,-139.33904429220712,2.166285776995987,2.166285776995987,2.166285776995987,-141.5053300692031,-141.5053300692031,-141.5053300692031,0.0,0.0,0.0,6600.439298725793
2014-03-12,6744.713068930938,5860.208401074504,7329.010897257243,6744.713068930938,6744.713068930938,-145.06366698873492,-145.06366698873492,-145.06366698873492,5.349178819303534,5.349178819303534,5.349178819303534,-150.41284580803847,-150.41284580803847,-150.41284580803847,0.0,0.0,0.0,6599.6494019422025
2014-03-13,6749.647794843876,5861.743027021033,7258.485941383507,6749.647794843876,6749.647794843876,-156.91073840302565,-156.91073840302565,-156.91073840302565,1.8606069677587767,1.8606069677587767,1.8606069677587767,-158.77134537078442,-158.77134537078442,-158.77134537078442,0.0,0.0,0.0,6592.73705644085
2014-03-14,6754.582520756813,5932.375364173213,7325.25143042257,6754.582520756813,6754.582520756813,-163.6676342318635,-163.6676342318635,-163.6676342318635,2.8486828541863223,2.8486828541863223,2.8486828541863223,-166.51631708604984,-166.51631708604984,-166.51631708604984,0.0,0.0,0.0,6590.91488652495
2014-03-15,6759.5172466697495,5854.936542861486,7336.956440479449,6759.5172466697495,6759.5172466697495,-175.0615269320655,-175.0615269320655,-175.0615269320655,-1.474390694066636,-1.474390694066636,-1.474390694066636,-173.5871362379989,-173.5871362379989,-173.5871362379989,0.0,0.0,0.0,6584.455719737684
2014-03-16,6764.451972582686,5806.221559055431,7323.705139600751,6764.451972582686,6764.451972582686,-183.853939044031,-183.853939044031,-183.853939044031,-3.9265501381355956,-3.9265501381355956,-3.9265501381355956,-179.9273889058954,-179.9273889058954,-179.9273889058954,0.0,0.0,0.0,6580.598033538655
2014-03-17,6769.386698495625,5843.338908458513,7300.0279667479945,6769.386698495625,6769.386698495625,-192.30900640497381,-192.30900640497381,-192.30900640497381,-6.823813586038629,-6.823813586038629,-6.823813586038629,-185.48519281893516,-185.48519281893516,-185.48519281893516,0.0,0.0,0.0,6577.077692090651
2014-03-18,6774.321424408561,5869.076681221903,7269.2120409051495,6774.321424408561,6774.321424408561,-188.0472444437045,-188.0472444437045,-188.0472444437045,2.1662857769991057,2.1662857769991057,2.1662857769991057,-190.21353022070357,-190.21353022070357,-190.21353022070357,0.0,0.0,0.0,6586.274179964857
2014-03-19,6779.256150321497,5874.597262139413,7318.152733200745,6779.256150321497,6779.256150321497,-188.72142688698042,-188.72142688698042,-188.72142688698042,5.349178819294532,5.349178819294532,5.349178819294532,-194.07060570627496,-194.07060570627496,-194.07060570627496,0.0,0.0,0.0,6590.534723434517
2014-03-20,6784.190876234435,5865.738417411272,7294.451261020418,6784.190876234435,6784.190876234435,-195.15963216847265,-195.15963216847265,-195.15963216847265,1.8606069677600794,1.8606069677600794,1.8606069677600794,-197.02023913623273,-197.02023913623273,-197.02023913623273,0.0,0.0,0.0,6589.031244065962
2014-03-21,6789.125602147373,5810.575985207343,7346.402025142406,6789.125602147373,6789.125602147373,-196.18361730657668,-196.18361730657668,-196.18361730657668,2.848682854187705,2.848682854187705,2.848682854187705,-199.0323001607644,-199.0323001607644,-199.0323001607644,0.0,0.0,0.0,6592.941984840796
2014-03-22,6794.06032806031,5824.557618640311,7297.179456675168,6794.06032806031,6794.06032806031,-201.5575774437007,-201.5575774437007,-201.5575774437007,-1.4743906940684268,-1.4743906940684268,-1.4743906940684268,-200.0831867496323,-200.0831867496323,-200.0831867496323,0.0,0.0,0.0,6592.502750616609
2014-03-23,6798.995053973246,5828.621898314901,7312.379228782065,6798.995053973246,6798.995053973246,-204.08289572718076,-204.08289572718076,-204.08289572718076,-3.9265501381398757,-3.9265501381398757,-3.9265501381398757,-200.15634558904094,-200.15634558904094,-200.15634558904094,0.0,0.0,0.0,6594.912158246066
2014-03-24,6803.929779886183,5859.527064796825,7300.761044374601,6803.929779886183,6803.929779886183,-206.06664104855813,-206.06664104855813,-206.06664104855813,-6.823813586041006,-6.823813586041006,-6.823813586041006,-199.24282746251714,-199.24282746251714,-199.24282746251714,0.0,0.0,0.0,6597.863138837624
2014-03-25,6808.864505799119,5898.0988137404065,7330.136015748982,6808.864505799119,6808.864505799119,-195.17558020202486,-195.17558020202486,-195.17558020202486,2.1662857770022237,2.1662857770022237,2.1662857770022237,-197.3418659790271,-197.3418659790271,-197.3418659790271,0.0,0.0,0.0,6613.688925597094
2014-03-26,6814.926392524296,5865.393983252146,7377.616380180197,6814.926392524296,6814.926392524296,-189.11228463373146,-189.11228463373146,-189.11228463373146,5.3491788193089205,5.3491788193089205,5.3491788193089205,-194.4614634530404,-194.4614634530404,-194.4614634530404,0.0,0.0,0.0,6625.814107890565
2014-03-27,6820.98827924947,5855.319340366439,7361.975600721172,6820.98827924947,6820.98827924947,-188.75835661166187,-188.75835661166187,-188.75835661166187,1.8606069677559294,1.8606069677559294,1.8606069677559294,-190.6189635794178,-190.6189635794178,-190.6189635794178,0.0,0.0,0.0,6632.229922637808
2014-03-28,6827.050165974644,5923.171814806767,7336.018000957534,6827.050165974644,6827.050165974644,-182.9929041198946,-182.9929041198946,-182.9929041198946,2.8486828541829636,2.8486828541829636,2.8486828541829636,-185.84158697407761,-185.84158697407761,-185.84158697407761,0.0,0.0,0.0,6644.057261854749
2014-03-29,6833.112052699818,5877.9536971831385,7380.873145197949,6833.112052699818,6833.112052699818,-181.64129353933578,-181.64129353933578,-181.64129353933578,-1.4743906940717704,-1.4743906940717704,-1.4743906940717704,-180.16690284526408,-180.16690284526408,-180.16690284526408,0.0,0.0,0.0,6651.470759160483
2014-03-30,6839.1739394249935,5966.543550719877,7398.143278044998,6839.1739394249935,6839.1739394249935,-177.56975831050124,-177.56975831050124,-177.56975831050124,-3.9265501381344734,-3.9265501381344734,-3.9265501381344734,-173.64320817236674,-173.64320817236674,-173.64320817236674,0.0,0.0,0.0,6661.604181114492
2014-03-31,6845.235826150168,5935.738491267548,7356.983456377335,6845.235826150168,6845.235826150168,-173.1535985104475,-173.1535985104475,-173.1535985104475,-6.8238135860453975,-6.8238135860453975,-6.8238135860453975,-166.32978492440208,-166.32978492440208,-166.32978492440208,0.0,0.0,0.0,6672.08222763972
2014-04-01,6851.297712875342,6022.28313747391,7437.410311144466,6851.297712875342,6851.297712875342,-156.1307203609808,-156.1307203609808,-156.1307203609808,2.1662857769902764,2.1662857769902764,2.1662857769902764,-158.2970061379711,-158.2970061379711,-158.2970061379711,0.0,0.0,0.0,6695.1669925143615
2014-04-02,6857.359599600516,5960.4752464297835,7471.99537910574,6857.359599600516,6857.359599600516,-144.27708432697324,-144.27708432697324,-144.27708432697324,5.349178819299917,5.349178819299917,5.349178819299917,-149.62626314627315,-149.62626314627315,-149.62626314627315,0.0,0.0,0.0,6713.082515273542
2014-04-03,6863.421486325693,5995.433489185642,7463.174392083718,6863.421486325693,6863.421486325693,-138.5490819530642,-138.5490819530642,-138.5490819530642,1.860606967751778,1.860606967751778,1.860606967751778,-140.40968892081597,-140.40968892081597,-140.40968892081597,0.0,0.0,0.0,6724.872404372629
2014-04-04,6869.483373050867,5967.570237781679,7395.043074213378,6869.483373050867,6869.483373050867,-127.90097346822733,-127.90097346822733,-127.90097346822733,2.848682854178222,2.848682854178222,2.848682854178222,-130.74965632240554,-130.74965632240554,-130.74965632240554,0.0,0.0,0.0,6741.5823995826395
2014-04-05,6875.545259776041,6090.030532906059,7456.212984507079,6875.545259776041,6875.545259776041,-122.23242568333141,-122.23242568333141,-122.23242568333141,-1.4743906940751141,-1.4743906940751141,-1.4743906940751141,-120.7580349892563,-120.7580349892563,-120.7580349892563,0.0,0.0,0.0,6753.31283409271
2014-04-06,6881.6071465012155,6018.896230850588,7497.618174667393,6881.6071465012155,6881.6071465012155,-114.48174663973444,-114.48174663973444,-114.48174663973444,-3.9265501381324266,-3.9265501381324266,-3.9265501381324266,-110.55519650160204,-110.55519650160204,-110.55519650160204,0.0,0.0,0.0,6767.125399861481
2014-04-07,6887.66903322639,6021.8212439349845,7543.91406338229,6887.66903322639,6887.66903322639,-107.09257779326751,-107.09257779326751,-107.09257779326751,-6.823813586040178,-6.823813586040178,-6.823813586040178,-100.26876420722733,-100.26876420722733,-100.26876420722733,0.0,0.0,0.0,6780.576455433123
2014-04-08,6893.730919951567,6046.437626305402,7555.710082382475,6893.730919951567,6893.730919951567,-87.8658257068999,-87.8658257068999,-87.8658257068999,2.16628577700373,2.16628577700373,2.16628577700373,-90.03211148390359,-90.03211148390359,-90.03211148390359,0.0,0.0,0.0,6805.865094244667
2014-04-09,6899.792806676741,6128.958465967549,7590.688787683015,6899.792806676741,6899.792806676741,-74.63344122073386,-74.63344122073386,-74.63344122073386,5.349178819301944,5.349178819301944,5.349178819301944,-79.9826200400358,-79.9826200400358,-79.9826200400358,0.0,0.0,0.0,6825.159365456007
2014-04-10,6905.854693401915,6137.210531525613,7556.313405906251,6905.854693401915,6905.854693401915,-68.39911091257534,-68.39911091257534,-68.39911091257534,1.860606967757161,1.860606967757161,1.860606967757161,-70.2597178803325,-70.2597178803325,-70.2597178803325,0.0,0.0,0.0,6837.45558248934
2014-04-11,6911.91658012709,6174.110587186945,7555.01537498501,6911.91658012709,6911.91658012709,-58.15404168144994,-58.15404168144994,-58.15404168144994,2.8486828541796037,2.8486828541796037,2.8486828541796037,-61.00272453562954,-61.00272453562954,-61.00272453562954,0.0,0.0,0.0,6853.7625384456405
2014-04-12,6917.978466852266,6148.734224086284,7573.135643059103,6917.978466852266,6917.978466852266,-53.82292951160429,-53.82292951160429,-53.82292951160429,-1.4743906940702236,-1.4743906940702236,-1.4743906940702236,-52.34853881753407,-52.34853881753407,-52.34853881753407,0.0,0.0,0.0,6864.155537340662
2014-04-13,6924.04035357744,6173.474566909125,7644.772210538503,6924.04035357744,6924.04035357744,-48.35576158768194,-48.35576158768194,-48.35576158768194,-3.9265501381333507,-3.9265501381333507,-3.9265501381333507,-44.42921144954859,-44.42921144954859,-44.42921144954859,0.0,0.0,0.0,6875.684591989759
2014-04-14,6930.102240302615,6134.916391917901,7620.459756890336,6930.102240302615,6930.102240302615,-44.19326478456973,-44.19326478456973,-44.19326478456973,-6.823813586034958,-6.823813586034958,-6.823813586034958,-37.36945119853478,-37.36945119853478,-37.36945119853478,0.0,0.0,0.0,6885.908975518046
2014-04-15,6936.16412702779,6203.915654165174,7573.298490125586,6936.16412702779,6936.16412702779,-29.11783257122013,-29.11783257122013,-29.11783257122013,2.1662857770171837,2.1662857770171837,2.1662857770171837,-31.284118348237314,-31.284118348237314,-31.284118348237314,0.0,0.0,0.0,6907.04629445657
2014-04-16,6942.226013752964,6150.911756526805,7621.226521375322,6942.226013752964,6942.226013752964,-20.926584492154962,-20.926584492154962,-20.926584492154962,5.3491788193066405,5.3491788193066405,5.3491788193066405,-26.275763311461603,-26.275763311461603,-26.275763311461603,0.0,0.0,0.0,6921.299429260809
2014-04-17,6948.287900478141,6186.297022422342,7599.858171202985,6948.287900478141,6948.287900478141,-20.571663724922846,-20.571663724922846,-20.571663724922846,1.8606069677489305,1.8606069677489305,1.8606069677489305,-22.432270692671775,-22.432270692671775,-22.432270692671775,0.0,0.0,0.0,6927.716236753218
2014-04-18,6954.349787203315,6176.748539317352,7641.443901767562,6954.349787203315,6954.349787203315,-16.97598719434248,-16.97598719434248,-16.97598719434248,2.8486828541810154,2.8486828541810154,2.8486828541810154,-19.824670048523494,-19.824670048523494,-19.824670048523494,0.0,0.0,0.0,6937.3738000089725
2014-04-19,6960.411673928489,6209.451268346925,7670.910684410173,6960.411673928489,6960.411673928489,-19.979564545405697,-19.979564545405697,-19.979564545405697,-1.474390694072014,-1.474390694072014,-1.474390694072014,-18.50517385133368,-18.50517385133368,-18.50517385133368,0.0,0.0,0.0,6940.432109383083
2014-04-20,6966.473560653663,6213.7240601918065,7725.400511445913,6966.473560653663,6966.473560653663,-22.4320508337756,-22.4320508337756,-22.4320508337756,-3.9265501381376304,-3.9265501381376304,-3.9265501381376304,-18.50550069563797,-18.50550069563797,-18.50550069563797,0.0,0.0,0.0,6944.041509819887
2014-04-21,6972.53544737884,6227.736651483759,7684.729249164056,6972.53544737884,6972.53544737884,-26.65935118239493,-26.65935118239493,-26.65935118239493,-6.8238135860373355,-6.8238135860373355,-6.8238135860373355,-19.835537596357593,-19.835537596357593,-19.835537596357593,0.0,0.0,0.0,6945.876096196445
2014-04-22,6978.597334104014,6219.60447730921,7652.741007517581,6978.597334104014,6978.597334104014,-20.316103588245866,-20.316103588245866,-20.316103588245866,2.1662857770052364,2.1662857770052364,2.1662857770052364,-22.482389365251105,-22.482389365251105,-22.482389365251105,0.0,0.0,0.0,6958.281230515769
2014-04-23,6984.659220829189,6270.088620840894,7681.412513111369,6984.659220829189,6984.659220829189,-21.060676802383053,-21.060676802383053,-21.060676802383053,5.349178819308663,5.349178819308663,5.349178819308663,-26.40985562169172,-26.40985562169172,-26.40985562169172,0.0,0.0,0.0,6963.598544026806
2014-04-24,6990.721107554363,6188.876465556541,7682.160186486461,6990.721107554363,6990.721107554363,-29.69776017971662,-29.69776017971662,-29.69776017971662,1.8606069677543131,1.8606069677543131,1.8606069677543131,-31.55836714747093,-31.55836714747093,-31.55836714747093,0.0,0.0,0.0,6961.023347374647
2014-04-25,6996.78299427954,6215.795527935494,7693.366024639062,6996.78299427954,6996.78299427954,-34.99672037765141,-34.99672037765141,-34.99672037765141,2.8486828541824254,2.8486828541824254,2.8486828541824254,-37.845403231833835,-37.845403231833835,-37.845403231833835,0.0,0.0,0.0,6961.786273901888
2014-04-26,7002.844881004714,6278.557802001882,7688.052842642612,7002.844881004714,7002.844881004714,-46.64079130668971,-46.64079130668971,-46.64079130668971,-1.4743906940686768,-1.4743906940686768,-1.4743906940686768,-45.166400612621025,-45.166400612621025,-45.166400612621025,0.0,0.0,0.0,6956.204089698024
2014-04-27,7008.906767729888,6247.3645483855325,7682.805090088339,7008.906767729888,7008.906767729888,-57.32270301363217,-57.32270301363217,-57.32270301363217,-3.926550138128874,-3.926550138128874,-3.926550138128874,-53.3961528755033,-53.3961528755033,-53.3961528755033,0.0,0.0,0.0,6951.584064716256
2014-04-28,7014.968654455062,6198.240252892821,7678.113959321069,7014.968654455062,7014.968654455062,-69.2145006156766,-69.2145006156766,-69.2145006156766,-6.823813586034128,-6.823813586034128,-6.823813586034128,-62.39068702964247,-62.39068702964247,-62.39068702964247,0.0,0.0,0.0,6945.754153839385
2014-04-29,7021.0305411802365,6191.516019868737,7689.964114413402,7021.0305411802365,7021.0305411802365,-69.82330597934109,-69.82330597934109,-69.82330597934109,2.1662857770083552,2.1662857770083552,2.1662857770083552,-71.98959175634943,-71.98959175634943,-71.98959175634943,0.0,0.0,0.0,6951.207235200895
2014-04-30,7027.092427905413,6190.4490131247285,7692.435526743108,7027.092427905413,7027.092427905413,-76.66958103981199,-76.66958103981199,-76.66958103981199,5.34917881931069,5.34917881931069,5.34917881931069,-82.01875985912268,-82.01875985912268,-82.01875985912268,0.0,0.0,0.0,6950.422846865601
2014-05-01,7033.154314630588,6251.110016581269,7720.404729573229,7033.154314630588,7033.154314630588,-90.43288909682796,-90.43288909682796,-90.43288909682796,1.8606069677501624,1.8606069677501624,1.8606069677501624,-92.29349606457812,-92.29349606457812,-92.29349606457812,0.0,0.0,0.0,6942.721425533759
2014-05-02,7039.216201355762,6229.962272992644,7701.566285439362,7039.216201355762,7039.216201355762,-99.77324800297298,-99.77324800297298,-99.77324800297298,2.8486828541776834,2.8486828541776834,2.8486828541776834,-102.62193085715066,-102.62193085715066,-102.62193085715066,0.0,0.0,0.0,6939.442953352789
2014-05-03,7045.278088080937,6185.453896892713,7616.321504879564,7045.278088080937,7045.278088080937,-114.28306248111993,-114.28306248111993,-114.28306248111993,-1.474390694062234,-1.474390694062234,-1.474390694062234,-112.80867178705768,-112.80867178705768,-112.80867178705768,0.0,0.0,0.0,6930.995025599817
2014-05-04,7051.339974806111,6177.415169743449,7593.809257323902,7051.339974806111,7051.339974806111,-126.58516608587813,-126.58516608587813,-126.58516608587813,-3.9265501381331536,-3.9265501381331536,-3.9265501381331536,-122.65861594774495,-122.65861594774495,-122.65861594774495,0.0,0.0,0.0,6924.754808720233
2014-05-05,7057.401861531285,6205.708000483317,7691.797979550466,7057.401861531285,7057.401861531285,-138.80465490950687,-138.80465490950687,-138.80465490950687,-6.823813586036507,-6.823813586036507,-6.823813586036507,-131.98084132347034,-131.98084132347034,-131.98084132347034,0.0,0.0,0.0,6918.597206621778
2014-05-06,7063.463748256459,6184.970707423268,7616.7361652357395,7063.463748256459,7063.463748256459,-138.42620488497155,-138.42620488497155,-138.42620488497155,2.166285777011473,2.166285777011473,2.166285777011473,-140.59249066198302,-140.59249066198302,-140.59249066198302,0.0,0.0,0.0,6925.037543371488
2014-05-07,7069.525634981634,6163.462818955521,7650.990043206607,7069.525634981634,7069.525634981634,-142.9733807614637,-142.9733807614637,-142.9733807614637,5.349178819312715,5.349178819312715,5.349178819312715,-148.32255958077639,-148.32255958077639,-148.32255958077639,0.0,0.0,0.0,6926.55225422017
2014-05-08,7075.587521706808,6182.432118730818,7669.600383881447,7075.587521706808,7075.587521706808,-153.15489390181858,-153.15489390181858,-153.15489390181858,1.8606069677609989,1.8606069677609989,1.8606069677609989,-155.01550086957957,-155.01550086957957,-155.01550086957957,0.0,0.0,0.0,6922.432627804989
2014-05-09,7081.649408431985,6155.716047695844,7596.281781458755,7081.649408431985,7081.649408431985,-157.6858765879641,-157.6858765879641,-157.6858765879641,2.8486828541852196,2.8486828541852196,2.8486828541852196,-160.53455944214932,-160.53455944214932,-160.53455944214932,0.0,0.0,0.0,6923.9635318440205
2014-05-10,7087.711295157159,6205.596646295755,7641.38831747235,7087.711295157159,7087.711295157159,-166.23914779242412,-166.23914779242412,-166.23914779242412,-1.4743906940671307,-1.4743906940671307,-1.4743906940671307,-164.764757098357,-164.764757098357,-164.764757098357,0.0,0.0,0.0,6921.472147364735
2014-05-11,7093.773181882333,6248.214433837104,7659.351438622225,7093.773181882333,7093.773181882333,-171.5420032368217,-171.5420032368217,-171.5420032368217,-3.926550138137433,-3.926550138137433,-3.926550138137433,-167.6154530986842,-167.6154530986842,-167.6154530986842,0.0,0.0,0.0,6922.231178645511
2014-05-12,7099.835068607507,6220.7510312824625,7661.584765437106,7099.835068607507,7099.835068607507,-175.84622897285232,-175.84622897285232,-175.84622897285232,-6.823813586031289,-6.823813586031289,-6.823813586031289,-169.02241538682105,-169.02241538682105,-169.02241538682105,0.0,0.0,0.0,6923.988839634655
2014-05-13,7105.896955332684,6239.082092428538,7769.048394424329,7105.896955332684,7105.896955332684,-166.78306214760664,-166.78306214760664,-166.78306214760664,2.1662857769844606,2.1662857769844606,2.1662857769844606,-168.94934792459108,-168.94934792459108,-168.94934792459108,0.0,0.0,0.0,6939.113893185077
2014-05-14,7111.958842057858,6208.289350259849,7697.2705006374135,7111.958842057858,7111.958842057858,-162.03965295685913,-162.03965295685913,-162.03965295685913,5.349178819305048,5.349178819305048,5.349178819305048,-167.38883177616415,-167.38883177616415,-167.38883177616415,0.0,0.0,0.0,6949.919189101
2014-05-15,7118.020728783033,6220.331870087357,7706.2421219309535,7118.020728783033,7118.020728783033,-162.50204403344986,-162.50204403344986,-162.50204403344986,1.8606069677568489,1.8606069677568489,1.8606069677568489,-164.3626510012067,-164.3626510012067,-164.3626510012067,0.0,0.0,0.0,6955.5186847495825
2014-05-16,7124.082615508208,6210.120643588472,7731.538938249134,7124.082615508208,7124.082615508208,-157.07280590308582,-157.07280590308582,-157.07280590308582,2.848682854180477,2.848682854180477,2.848682854180477,-159.92148875726627,-159.92148875726627,-159.92148875726627,0.0,0.0,0.0,6967.0098096051215
2014-05-17,7130.144502233384,6299.758552269189,7702.541134214138,7130.144502233384,7130.144502233384,-155.61838460098454,-155.61838460098454,-155.61838460098454,-1.4743906940689213,-1.4743906940689213,-1.4743906940689213,-154.1439939069156,-154.1439939069156,-154.1439939069156,0.0,0.0,0.0,6974.526117632399
2014-05-18,7136.206388958559,6257.013836176683,7735.2990827744925,7136.206388958559,7136.206388958559,-151.061783634583,-151.061783634583,-151.061783634583,-3.926550138141712,-3.926550138141712,-3.926550138141712,-147.1352334964413,-147.1352334964413,-147.1352334964413,0.0,0.0,0.0,6985.144605323976
2014-05-19,7142.268275683733,6322.064686783865,7730.512178855283,7142.268275683733,7142.268275683733,-145.8483749143824,-145.8483749143824,-145.8483749143824,-6.823813586043276,-6.823813586043276,-6.823813586043276,-139.02456132833913,-139.02456132833913,-139.02456132833913,0.0,0.0,0.0,6996.4199007693505
2014-05-20,7148.330162408907,6283.714677015094,7764.002891303855,7148.330162408907,7148.330162408907,-127.7966613251609,-127.7966613251609,-127.7966613251609,2.1662857769875776,2.1662857769875776,2.1662857769875776,-129.96294710214846,-129.96294710214846,-129.96294710214846,0.0,0.0,0.0,7020.533501083746
2014-05-21,7154.392049134081,6293.495424009043,7777.800500469438,7154.392049134081,7154.392049134081,-114.77064505203049,-114.77064505203049,-114.77064505203049,5.3491788193181,5.3491788193181,5.3491788193181,-120.11982387134859,-120.11982387134859,-120.11982387134859,0.0,0.0,0.0,7039.6214040820505
2014-05-22,7160.453935859258,6341.50066595535,7793.11416771172,7160.453935859258,7160.453935859258,-107.81891653764676,-107.81891653764676,-107.81891653764676,1.860606967752698,1.860606967752698,1.860606967752698,-109.67952350539944,-109.67952350539944,-109.67952350539944,0.0,0.0,0.0,7052.635019321611
2014-05-23,7166.5158225844325,6341.959417828606,7819.482319497382,7166.5158225844325,7166.5158225844325,-95.988697278776,-95.988697278776,-95.988697278776,2.8486828541818876,2.8486828541818876,2.8486828541818876,-98.83738013295788,-98.83738013295788,-98.83738013295788,0.0,0.0,0.0,7070.527125305656
2014-05-24,7172.577709309607,6327.119706076093,7836.248769593777,7172.577709309607,7172.577709309607,-89.26998059369315,-89.26998059369315,-89.26998059369315,-1.4743906940624782,-1.4743906940624782,-1.4743906940624782,-87.79558989963066,-87.79558989963066,-87.79558989963066,0.0,0.0,0.0,7083.307728715914
2014-05-25,7178.639596034781,6350.713516422007,7813.44280810212,7178.639596034781,7178.639596034781,-80.68547170705298,-80.68547170705298,-80.68547170705298,-3.926550138132956,-3.926550138132956,-3.926550138132956,-76.75892156892003,-76.75892156892003,-76.75892156892003,0.0,0.0,0.0,7097.954124327728
2014-05-26,7184.701482759958,6332.871789973535,7776.490665568771,7184.701482759958,7184.701482759958,-72.75418994289096,-72.75418994289096,-72.75418994289096,-6.823813586038055,-6.823813586038055,-6.823813586038055,-65.93037635685289,-65.93037635685289,-65.93037635685289,0.0,0.0,0.0,7111.947292817067
2014-05-27,7190.763369485132,6418.956332994825,7873.424836691152,7190.763369485132,7190.763369485132,-53.3406110309586,-53.3406110309586,-53.3406110309586,2.166285777001032,2.166285777001032,2.166285777001032,-55.506896807959635,-55.506896807959635,-55.506896807959635,0.0,0.0,0.0,7137.422758454173
2014-05-28,7196.825256210306,6419.166565070539,7940.224017950916,7196.825256210306,7196.825256210306,-40.32604462516688,-40.32604462516688,-40.32604462516688,5.349178819309099,5.349178819309099,5.349178819309099,-45.67522344447597,-45.67522344447597,-45.67522344447597,0.0,0.0,0.0,7156.499211585139
2014-05-29,7202.88714293548,6455.695496143509,7948.898361324704,7202.88714293548,7202.88714293548,-34.74738740620994,-34.74738740620994,-34.74738740620994,1.8606069677485466,1.8606069677485466,1.8606069677485466,-36.60799437395848,-36.60799437395848,-36.60799437395848,0.0,0.0,0.0,7168.139755529271
2014-05-30,7208.949029660655,6477.620216725975,7924.041954377443,7208.949029660655,7208.949029660655,-25.61149425005126,-25.61149425005126,-25.61149425005126,2.848682854183244,2.848682854183244,2.848682854183244,-28.460177104234504,-28.460177104234504,-28.460177104234504,0.0,0.0,0.0,7183.337535410603
2014-05-31,7215.0109163858315,6484.006047076314,7984.579966289169,7215.0109163858315,7215.0109163858315,-22.840304338101014,-22.840304338101014,-22.840304338101014,-1.4743906940658216,-1.4743906940658216,-1.4743906940658216,-21.365913644035192,-21.365913644035192,-21.365913644035192,0.0,0.0,0.0,7192.17061204773
2014-06-01,7221.072803111006,6468.132950506081,7937.265446513304,7221.072803111006,7221.072803111006,-19.36239990482418,-19.36239990482418,-19.36239990482418,-3.92655013814059,-3.92655013814059,-3.92655013814059,-15.435849766683592,-15.435849766683592,-15.435849766683592,0.0,0.0,0.0,7201.710403206182
